"Id","Eventable","Eventable type","Event Type","Title","url","date","Description","Comments",
,7006,"Litigation","Case opened","Case opened",,"25/12/09",,,
,7007,"Litigation","Case opened","Case opened",,"25/12/08",,,
,7005,"Litigation","Case opened","Case opened",,"25/12/10",,,
,7003,"Litigation","Case opened","Case opened",,"25/12/10",,,
,7002,"Litigation","Case opened","Case opened",,"25/12/10",,,
,7001,"Litigation","Case opened","Case opened",,"25/12/08",,,
,7000,"Litigation","Case opened","Case opened",,"25/12/11",,,
,7349,"Litigation","Alleged Offense occurred","Alleged offense occurred",,"25/07/17","Protesters block road for 11 hours preventing work to be done. They protest against the authorisation to Cuadrilla by the Oil and Gas Authority to begin fracking to explore for shale gas at a site near Preston New Road.",,
,7349,"Litigation","Case closed","Case closed",,"12/06/18","Defendants were convicted of public nuisance, and the judge determined that their conduct crossed the ""custody threshold"" justifying a sentence of detention.",,
,7348,"Litigation","Alleged Offense occurred","Alleged offense occurred",,"13/07/15","Climate activists occupy northern runway of Heathrow Airport, protesting against airport expansion.",,
,7348,"Litigation","Case decided","Case decided",,"24/02/16","Court found them guilty of aggravated trespass and entering a security restricted area of an aerodrome without permission. They were sentenced to unpaid work hours.",,
,7347,"Litigation","Related law passed","Law of interest passed",,"26/09/19","Parlament adopted the Law Energy-Climat",,
,7347,"Litigation","External Contribution filed","External Contribution filed",,"15/10/19","NGO ""Notre affaire Ã  tous"" (NAAT) files an external contribution at the French Constitutional Council, arguing that the bill does not comply with the environmental obligation of vigilance.",,
,7346,"Litigation","Exempt Resolution issued","Exempt Resolution issued",,"05/08/16","The Executive Director of the Environmental Evaluation Service (SEA) issues the Exempt Resolution No. 0914 in relation to the proposed hydroelectric project Central HidroÃ©lectrica Cuervo in the region of AysÃ©n.",,
,7346,"Litigation","First hearing","First hearing",,"20/09/16","The plaintiffs present their case at the Environmental Court of Valdivia.",,
,7346,"Litigation","Case decided","Case decided",,"24/01/18","Court decided - it annulled the Environmental Assessment Service's approval of the project since it failed to provide sufficient compensation for disruption to wetlands and forests. It ordered that the assessment procedure be reopened. It also concluded that the EIA needs to only analyze local impacts, hence climate concerns can be excluded.",,
,7345,"Litigation","Exempt Resolution issued","Exempt Resolution issued",,"10/01/18","Approval of EIA project - Exempt Resolution No. 6 by the Environmental Evaluation Commission of the Magallanes and Antartic Region.",,
,7345,"Litigation","First hearing","First hearing",,"21/02/18","Plaintiffs present first petition to theExecutive Director of the Environmental Evaluation Service (SEA) to cancel the approval of the EIA of the project â€œIncorporation of blasting as a complementary method in the mechanical extraction of sterile material in the Winter Mine.""",,
,7345,"Litigation","Exempt Resolution issued","Exempt Resolution issued",,"24/09/18","The Executive Director of SEA issues the Exempt Resolution No. 1113 - rejects the pleintiffs petition.",,
,7345,"Litigation","Claim filed","Claim filed",,"08/11/18","The plaintiffs file a claim againts E.R. 1113/2018at the Environmental Court of Valdivia.",,
,7345,"Litigation","Case decided","Case decided
(decision appealed)",,"20/08/19","The Court decided: it annulled the E.R. 1113/2018, but considers Chile's international commitments don't impose that climate change is considered in EIA. It annulled the approval of the EIA on other grounds. The operator has appealed this decision.",,
,7344,"Litigation","First hearing","First hearing",,"01/10/19","Court analyzed case for the first time - administrative judge ordered the parties to provide their written positions on the issues raised.",,
,7342,"Litigation","Alleged offense occurred","Alleged offense occurred",,"21/02/19","Two citizens (Delahalle and Goinvic) remove from a city hall in Lyon a portrait of President Macron as a protest for non-compliance with the Paris Agreement.",,
,7342,"Litigation","First hearing","First hearing",,"02/09/19","The defendants present their case. Experts present evidence on climate change, and the Governments (insufficient) efforts to attain its objectives.",,
,7342,"Litigation","Case closed","Case closed",,"16/09/19","The Court decided: it agrees that climate change seriously endangers the future of humanity. Based on the evidence that the Government's objectives will no be achieved, it concluded that citizens in these circumstances can use other means of expression (thay cannot be limited to voting).",,
,7340,"Litigation","Case decided","Case decided",,"16/12/15","The ICJ determines Nicaragua's activities are unlawful and violated Costa Rica's territorial sovereignty.",,
,7340,"Litigation","Case closed","Case closed",,"02/02/18","The ICJ rules how much Nicaragua must compensate Cosra Rica for the loss of environmental services (US$ 120.000)",,
,7339,"Litigation","First hearing","First hearing",,"05/04/18",,,
,7339,"Litigation","Case closed","Case closed",,"30/08/19","The High Court of Lahore decided: to allow the writ of mandamus, ordering the Government to fulfill its obligations under the law. Additionally, it gave instructions to the government bodies to consider revising requirements and penalties under the Trees Act, publish annual reports on expansion of the forest area, impose penalties against delinquent officers, and to issue directions to the housing societies and authorities to support the planting of trees in the green belt and issue penalties for cutting those trees down.",,
,7338,"Litigation","Case decided","Case decided",,"14/05/19","The High Court of Justice decided that paragraph 209(a)is unlawful since Government failed to take into account scientific and technical evidence, and since the public consultation process was unfair.",,
,7338,"Litigation","Related policy amended","Policy of interest modified.",,"23/05/19","The Secretary issued a statement to remove paragraph 209(a).",,
,7338,"Litigation","Related policy amended","Policy of interest modified.",,"19/06/19","The Government updated the National Planning Policy Framework (NPPF).",,
,7337,"Litigation","Case referred","Case referred to the EU Court of Justice",,"28/11/17","The Administrative Court referred the case to the EU Court of Justice for a preliminary ruling regarding if this facility was entitiled to GHG allowances free of charge.",,
,7337,"Litigation","Case decided","Case decided by EU Court of Justice",,"20/06/19","The Court of Justice concluded that the facility is not entitled to be allocated free emission allowances.",,
,7335,"Litigation","Related law passed","Law of interest issued",,"21/06/18","Part 5 of Bill C-74 becomes a law. This is the GHG Pollution Pricing Act (GGPPA) establishes a federal price for GHG emissions in any province/territory that has not implemented carbon pricing regime, effective as of January 2019.",,
,7335,"Litigation","Case decided","Case decided",,"03/05/19","The Court of Appeal for Saskatchewan ruled that the GGPPA is not unconstitutional.",,
,7334,"Litigation","Complaint filed","Complaint filed",,"25/03/11","Michael Mann (scientist) filed a claim against Tomothy Ball, the Frontier Centre for Public Policy (FCPP) and another, for defamatory statements on interview inferring that Mann was guilty of fraud relating to Climategate scandal.",,
,7334,"Litigation","Retraction and apology issued","Retraction and apology by FCPP",,"07/06/19","The FCPP issued a retraction and apology on their website.",,
,7334,"Litigation","Case dismissed","Case dismissed",,"22/08/19","The Court dismissed the case on account of delay.",,
,7333,"Litigation","Motion denied","Motion for dimissal denied",,"22/03/10","Defendant's motion for summary dismissal is denied.",,
,7333,"Litigation","First decision","First decision",,"22/03/10","The Court found that the Defendant had an implied authority. To emit some amount of CO2 in generating electricity, but this amount is limited to a reasonable regard and care for people and the environment.",,
,7333,"Litigation","Case decided","Case decided on Appeal",,"22/12/11","Court of appeals reversed the lower court's decision, arguing that common law principles only protected private rights.",,
,7332,"Litigation","License issued","EIA License issued to Amu Power Company",,"07/09/16","The National Environmental Management Authority (NEMA) issued EIA License to Amu Power Comany Limited.",,
,7332,"Litigation","Site visit","Tribunal visits site",,"11/05/17","Tribunal visits the site of the Proposed project.",,
,7332,"Litigation","First hearing","First hearing",,"12/05/17",,,
,7332,"Litigation","Case decided","Case decided",,"26/06/19","The Tribunal decided that the NEMA violated the EIA and Audit regulations by granting the License without the proper particiaption process. It found that the EIA study was incomplete and scientifically insufficient. Also it didn't take into account CC.
The tribunal ordered Amu Power Company to conduct a new EIA study in compliance with regulations, it should also include all approved architectural and engineering plans for the plant and its ancillary facilities.",,
,7331,"Litigation","Fine imposed","Fine imposed related to the EU Directive 2003/87/EC",,"20/03/13","In November 2011 German authorities requested a report of emissions allowances to company Ziegelwerk HÃ¶xter GmbH during insolvency procedure, but company refused because it had ceased activities before the procedure began.
German authorities imposed a fine of 100â‚¬ per non-surrendered ton of CO2 equivalent.",,
,7331,"Litigation","Case referred","Case referred to the EU Court of Justice",,"21/11/14","Berlin Court referred the case to the European Court of Justice.",,
